	timestamps	stim_X	stim_Y	gaze_X	gaze_Y	frame	timestamp	success
1495	1614777637.540997	641	113	752	143	949	31.6	1
1496	1614777637.552442	649	114	755	143	950	31.633000000000003	1
1497	1614777637.562993	649	114	760	143	950	31.633000000000003	1
1498	1614777637.574331	649	114	765	142	951	31.666999999999998	1
1499	1614777637.585238	649	114	771	140	951	31.666999999999998	1
1500	1614777637.5958471	658	115	776	139	951	31.666999999999998	1
1501	1614777637.607637	658	115	780	138	952	31.7	1
1502	1614777637.6185699	658	115	784	138	952	31.7	1
1503	1614777637.6292949	658	115	789	138	952	31.7	1
1504	1614777637.640904	666	118	794	138	953	31.733	1
1505	1614777637.651928	666	118	798	138	953	31.733	1
1506	1614777637.6626961	666	118	802	138	953	31.733	1
1507	1614777637.6743279	666	118	805	137	954	31.767	1
1508	1614777637.6853151	674	120	808	137	954	31.767	1
1509	1614777637.696009	674	120	811	136	954	31.767	1
1510	1614777637.707428	674	120	815	135	955	31.8	1
1511	1614777637.718651	674	120	817	135	955	31.8	1
1512	1614777637.729173	674	120	820	134	955	31.8	1
1513	1614777637.740993	682	121	824	134	956	31.833000000000002	1
1514	1614777637.752007	682	121	826	134	956	31.833000000000002	1
1515	1614777637.7625198	682	121	829	133	956	31.833000000000002	1
1516	1614777637.774224	682	121	832	133	956	31.833000000000002	1
1517	1614777637.785378	690	124	835	133	957	31.866999999999997	1
1518	1614777637.795932	690	124	838	132	957	31.866999999999997	1
1519	1614777637.807319	690	124	840	131	957	31.866999999999997	1
1520	1614777637.818532	690	124	841	131	958	31.9	1
1521	1614777637.829334	698	126	843	130	958	31.9	1
1522	1614777637.841375	698	126	845	130	958	31.9	1
1523	1614777637.851923	698	126	847	129	959	31.933000000000003	1
1524	1614777637.862672	698	126	848	129	959	31.933000000000003	1
1525	1614777637.873989	706	130	850	129	959	31.933000000000003	1
1526	1614777637.8852868	706	130	852	128	960	31.967	1
1527	1614777637.896828	706	130	854	128	960	31.967	1
1528	1614777637.907352	706	130	856	128	960	31.967	1
1529	1614777637.9185789	713	133	858	128	961	32.0	1
1530	1614777637.929282	713	133	859	128	961	32.0	1
1531	1614777637.9420938	713	133	861	128	962	32.033	1
1532	1614777637.951694	713	133	863	128	962	32.033	1
1533	1614777637.962559	721	136	865	128	962	32.033	1
1534	1614777637.974124	721	136	867	129	963	32.067	1
1535	1614777637.985133	721	136	869	129	963	32.067	1
1536	1614777637.99579	721	136	870	130	963	32.067	1
1537	1614777638.007267	728	140	873	130	964	32.1	1
1538	1614777638.0185301	728	140	874	130	964	32.1	1
1539	1614777638.029059	728	140	876	130	964	32.1	1
1540	1614777638.0405529	728	140	877	131	965	32.133	1
1541	1614777638.051682	735	144	879	131	965	32.133	1
1542	1614777638.062371	735	144	881	132	965	32.133	1
1543	1614777638.073905	735	144	882	132	966	32.167	1
1544	1614777638.084963	735	144	884	132	966	32.167	1
1545	1614777638.095702	735	144	885	132	966	32.167	1
1546	1614777638.1075358	743	148	886	133	966	32.167	1
1547	1614777638.1183789	743	148	887	134	967	32.2	1
1548	1614777638.129097	743	148	888	134	967	32.2	1
1549	1614777638.14057	743	148	891	135	967	32.2	1
1550	1614777638.151845	750	153	893	136	968	32.233000000000004	1
1551	1614777638.162485	750	153	897	139	968	32.233000000000004	1
1552	1614777638.174227	750	153	900	141	968	32.233000000000004	1
1553	1614777638.184889	750	153	904	142	969	32.266999999999996	1
1554	1614777638.1956038	757	156	907	144	969	32.266999999999996	1
1555	1614777638.2070868	757	156	910	145	969	32.266999999999996	1
1556	1614777638.218562	757	156	913	147	970	32.3	1
1557	1614777638.229006	757	156	916	148	970	32.3	1
1558	1614777638.240776	766	154	918	150	970	32.3	1
1559	1614777638.251663	766	154	921	151	971	32.333	1
1560	1614777638.262372	766	154	923	152	971	32.333	1
1561	1614777638.273823	766	154	926	154	971	32.333	1
1562	1614777638.2847788	766	154	927	155	972	32.367	1
1563	1614777638.295753	774	152	929	156	972	32.367	1
1564	1614777638.3077269	774	152	931	157	972	32.367	1
1565	1614777638.3180609	774	152	933	158	973	32.4	1
1566	1614777638.32877	782	150	934	159	973	32.4	1
1567	1614777638.3401349	782	150	936	159	974	32.433	1
1568	1614777638.351382	782	150	937	160	974	32.433	1
1569	1614777638.362175	790	147	939	160	974	32.433	1
1570	1614777638.373522	790	147	940	161	975	32.467	1
1571	1614777638.38476	790	147	942	162	975	32.467	1
1572	1614777638.395326	798	146	944	163	975	32.467	1
1573	1614777638.406993	798	146	946	164	976	32.5	1
1574	1614777638.418262	798	146	947	165	976	32.5	1
1575	1614777638.428617	798	146	948	166	976	32.5	1
1576	1614777638.440436	806	143	950	167	977	32.533	1
1577	1614777638.451589	806	143	951	168	977	32.533	1
1578	1614777638.462137	806	143	952	169	977	32.533	1
1579	1614777638.4736528	806	143	954	170	977	32.533	1
1580	1614777638.484843	814	142	955	170	977	32.533	1
1581	1614777638.495398	814	142	956	172	978	32.567	1
1582	1614777638.51006	814	142	958	172	978	32.567	1
1583	1614777638.518095	814	142	959	173	979	32.6	1
1584	1614777638.5286949	823	141	963	173	979	32.6	1
1585	1614777638.540154	823	141	967	173	979	32.6	1
1586	1614777638.55146	823	141	972	173	980	32.633	1
1587	1614777638.561981	823	141	977	173	980	32.633	1
1588	1614777638.573611	823	141	982	174	980	32.633	1
1589	1614777638.584702	831	139	986	173	981	32.667	1
1590	1614777638.595488	831	139	989	173	981	32.667	1
1591	1614777638.6067789	831	139	993	173	981	32.667	1
1592	1614777638.617936	831	139	997	173	982	32.7	1
1593	1614777638.628953	839	138	1000	173	982	32.7	1
1594	1614777638.640198	839	138	1003	173	982	32.7	1
1595	1614777638.651288	839	138	1007	173	983	32.733000000000004	1
1596	1614777638.6620882	839	138	1010	173	983	32.733000000000004	1
1597	1614777638.673656	848	136	1013	173	983	32.733000000000004	1
1598	1614777638.684533	848	136	1016	172	984	32.766999999999996	1
1599	1614777638.695262	848	136	1019	171	984	32.766999999999996	1
1600	1614777638.7067099	848	136	1021	171	985	32.8	1
1601	1614777638.7177231	857	136	1024	170	985	32.8	1
1602	1614777638.728529	857	136	1026	169	985	32.8	1
1603	1614777638.740512	857	136	1029	168	985	32.8	1
1604	1614777638.751003	857	136	1032	167	986	32.833	1
1605	1614777638.76194	866	136	1035	167	986	32.833	1
1606	1614777638.773358	866	136	1037	166	987	32.867	1
1607	1614777638.7843509	866	136	1040	165	987	32.867	1
1608	1614777638.795156	866	136	1042	164	987	32.867	1
1609	1614777638.806665	874	138	1043	162	987	32.867	1
1610	1614777638.8176901	874	138	1045	161	988	32.9	1
1611	1614777638.8285608	874	138	1048	160	988	32.9	1
1612	1614777638.839911	874	138	1050	160	988	32.9	1
1613	1614777638.851135	874	138	1052	160	988	32.9	1
1614	1614777638.8618212	882	139	1054	159	989	32.933	1
1615	1614777638.873237	882	139	1056	159	989	32.933	1
1616	1614777638.8842618	882	139	1058	159	990	32.967	1
1617	1614777638.895064	882	139	1060	158	990	32.967	1
1618	1614777638.906608	878	142	1061	158	990	32.967	1
1619	1614777638.917666	878	142	1063	157	991	33.0	1
1620	1614777638.928482	878	142	1065	156	991	33.0	1
1621	1614777638.9398339	878	142	1068	156	991	33.0	1
1622	1614777638.9507132	869	142	1070	156	992	33.033	1
1623	1614777638.9615119	869	142	1071	155	992	33.033	1
1624	1614777638.973094	869	142	1073	155	992	33.033	1
1625	1614777638.9841402	860	140	1075	154	993	33.067	1
1626	1614777638.99505	860	140	1076	154	993	33.067	1
1627	1614777639.006557	860	140	1078	153	993	33.067	1
1628	1614777639.017551	851	140	1080	153	994	33.1	1
1629	1614777639.029036	851	140	1081	154	994	33.1	1
1630	1614777639.039885	851	140	1083	153	994	33.1	1
1631	1614777639.050704	842	140	1084	152	995	33.133	1
1632	1614777639.061919	842	140	1085	152	995	33.133	1
1633	1614777639.073756	842	140	1085	151	995	33.133	1
1634	1614777639.084168	842	140	1086	151	996	33.167	1
1635	1614777639.095049	842	140	1086	151	996	33.167	1
1636	1614777639.106722	845	140	1086	150	996	33.167	1
1637	1614777639.117393	845	140	1087	150	997	33.2	1
1638	1614777639.1285222	845	140	1088	150	997	33.2	1
1639	1614777639.139778	845	140	1089	150	998	33.233000000000004	1
1640	1614777639.1507618	854	140	1089	150	998	33.233000000000004	1
1641	1614777639.161941	854	140	1089	149	998	33.233000000000004	1
1642	1614777639.173999	854	140	1090	149	998	33.233000000000004	1
1643	1614777639.1840231	854	140	1090	149	998	33.233000000000004	1
1644	1614777639.195204	862	142	1090	149	999	33.266999999999996	1
1645	1614777639.206501	862	142	1090	148	999	33.266999999999996	1
1646	1614777639.2175848	862	142	1090	148	999	33.266999999999996	1
1647	1614777639.228122	862	142	1090	148	1000	33.3	1
1648	1614777639.239856	862	142	1088	149	1000	33.3	1
1649	1614777639.251657	871	142	1085	149	1000	33.3	1
1650	1614777639.261486	871	142	1079	150	1001	33.333	1
1651	1614777639.2728848	871	142	1075	150	1001	33.333	1
1652	1614777639.284032	879	142	1071	151	1002	33.367	1
1653	1614777639.294647	879	142	1067	151	1002	33.367	1
1654	1614777639.306199	888	143	1063	152	1002	33.367	1
1655	1614777639.317166	888	143	1060	153	1003	33.4	1
1656	1614777639.327922	888	143	1057	154	1003	33.4	1
1657	1614777639.33958	896	145	1053	154	1003	33.4	1
1658	1614777639.350497	896	145	1050	154	1004	33.433	1
1659	1614777639.361408	904	146	1051	154	1004	33.433	1
1660	1614777639.372974	904	146	1053	154	1004	33.433	1
1661	1614777639.383981	904	146	1056	154	1005	33.467	1
1662	1614777639.3948529	913	147	1059	155	1005	33.467	1
1663	1614777639.406354	913	147	1061	155	1005	33.467	1
1664	1614777639.41873	913	147	1064	154	1006	33.5	1
1665	1614777639.4280891	913	147	1066	154	1006	33.5	1
1666	1614777639.439572	921	150	1068	153	1006	33.5	1
1667	1614777639.4508	921	150	1070	153	1007	33.533	1
1668	1614777639.4613972	921	150	1071	153	1007	33.533	1
1669	1614777639.472969	921	150	1073	154	1007	33.533	1
1670	1614777639.484061	928	153	1074	154	1008	33.567	1
1671	1614777639.494768	928	153	1076	154	1008	33.567	1
1672	1614777639.506341	928	153	1077	154	1008	33.567	1
1673	1614777639.517215	928	153	1079	154	1009	33.6	1
1674	1614777639.528088	928	153	1081	154	1009	33.6	1
1675	1614777639.53969	936	156	1084	155	1009	33.6	1
1676	1614777639.550366	936	156	1087	155	1009	33.6	1
1677	1614777639.561359	936	156	1093	155	1010	33.633	1
1678	1614777639.5727801	936	156	1099	154	1010	33.633	1
1679	1614777639.584147	943	160	1105	154	1010	33.633	1
1680	1614777639.594698	943	160	1110	153	1011	33.667	1
1681	1614777639.606548	943	160	1114	152	1011	33.667	1
1682	1614777639.617289	943	160	1119	152	1011	33.667	1
1683	1614777639.628083	945	169	1123	152	1012	33.7	1
1684	1614777639.639689	945	169	1127	151	1012	33.7	1
1685	1614777639.65044	945	169	1130	151	1012	33.7	1
1686	1614777639.661088	945	169	1133	151	1013	33.733000000000004	1
1687	1614777639.672756	945	177	1136	152	1013	33.733000000000004	1
1688	1614777639.68377	945	177	1138	153	1014	33.766999999999996	1
1689	1614777639.6952019	945	177	1140	154	1014	33.766999999999996	1
1690	1614777639.70614	945	177	1142	154	1014	33.766999999999996	1
1691	1614777639.7170131	943	186	1144	155	1015	33.8	1
1692	1614777639.727927	943	186	1146	155	1015	33.8	1
1693	1614777639.73928	943	186	1148	156	1015	33.8	1
1694	1614777639.750423	943	186	1149	156	1016	33.833	1
1695	1614777639.761189	941	194	1150	157	1016	33.833	1
1696	1614777639.772656	941	194	1151	157	1016	33.833	1
1697	1614777639.784836	941	194	1152	158	1017	33.867	1
1698	1614777639.794449	941	194	1153	158	1017	33.867	1
1699	1614777639.80605	940	202	1154	159	1017	33.867	1
1700	1614777639.816969	940	202	1155	160	1018	33.9	1
1701	1614777639.827907	940	202	1156	161	1018	33.9	1
1702	1614777639.839225	940	202	1157	163	1018	33.9	1
1703	1614777639.850349	938	210	1158	163	1019	33.933	1
1704	1614777639.861168	938	210	1159	164	1019	33.933	1
1705	1614777639.872516	938	210	1160	166	1019	33.933	1
1706	1614777639.883549	938	210	1160	167	1020	33.967	1
1707	1614777639.894492	938	210	1161	169	1020	33.967	1
1708	1614777639.9060972	936	218	1161	170	1020	33.967	1
1709	1614777639.916876	936	218	1161	172	1020	33.967	1
1710	1614777639.927782	936	218	1161	174	1021	34.0	1
1711	1614777639.9391642	936	218	1161	177	1021	34.0	1
1712	1614777639.9502802	934	227	1162	179	1021	34.0	1
1713	1614777639.9611552	934	227	1161	181	1022	34.033	1
1714	1614777639.972534	934	227	1162	184	1022	34.033	1
1715	1614777639.9834461	934	227	1162	188	1022	34.033	1
1716	1614777639.994389	931	234	1163	195	1023	34.067	1
1717	1614777640.005865	931	234	1164	202	1023	34.067	1
1718	1614777640.017056	931	234	1165	208	1023	34.067	1
1719	1614777640.0277472	931	234	1165	214	1024	34.1	1
1720	1614777640.039883	929	242	1165	219	1024	34.1	1
1721	1614777640.0500538	929	242	1165	224	1024	34.1	1
1722	1614777640.061508	929	242	1166	228	1025	34.133	1
1723	1614777640.072511	929	242	1166	231	1025	34.133	1
1724	1614777640.083636	925	250	1166	234	1025	34.133	1
1725	1614777640.094112	925	250	1166	238	1026	34.167	1
1726	1614777640.105771	925	250	1166	241	1026	34.167	1
1727	1614777640.1167939	925	250	1165	244	1026	34.167	1
1728	1614777640.127496	923	258	1164	247	1027	34.2	1
1729	1614777640.139118	923	258	1163	251	1027	34.2	1
1730	1614777640.150132	923	258	1163	254	1027	34.2	1
1731	1614777640.160892	923	258	1163	257	1028	34.233000000000004	1
1732	1614777640.172437	919	265	1163	260	1028	34.233000000000004	1
1733	1614777640.1834302	919	265	1164	263	1029	34.266999999999996	1
1734	1614777640.19412	919	265	1164	266	1029	34.266999999999996	1
1735	1614777640.205657	919	265	1163	269	1029	34.266999999999996	1
1736	1614777640.216769	919	265	1163	271	1030	34.3	1
1737	1614777640.227479	916	273	1163	273	1030	34.3	1
1738	1614777640.2387462	916	273	1162	275	1030	34.3	1
1739	1614777640.249992	912	280	1162	277	1030	34.3	1
1740	1614777640.2606869	912	280	1161	279	1031	34.333	1
1741	1614777640.2720401	912	280	1161	281	1031	34.333	1
1742	1614777640.283391	907	287	1161	283	1031	34.333	1
1743	1614777640.293829	907	287	1160	285	1032	34.367	1
1744	1614777640.305444	902	294	1160	286	1032	34.367	1
1745	1614777640.316545	902	294	1159	288	1032	34.367	1
1746	1614777640.327217	902	294	1158	290	1033	34.4	1
1747	1614777640.338967	898	301	1157	293	1033	34.4	1
1748	1614777640.3497481	898	301	1156	295	1033	34.4	1
1749	1614777640.3604882	893	308	1156	297	1034	34.433	1
1750	1614777640.3722491	893	308	1155	300	1034	34.433	1
1751	1614777640.383017	893	308	1154	301	1034	34.433	1
1752	1614777640.394005	889	315	1153	303	1035	34.467	1
1753	1614777640.40534	889	315	1153	305	1035	34.467	1
1754	1614777640.416497	889	315	1152	308	1035	34.467	1
1755	1614777640.427416	884	322	1151	310	1036	34.5	1
1756	1614777640.438848	884	322	1150	313	1036	34.5	1
1757	1614777640.449932	884	322	1149	315	1037	34.533	1
1758	1614777640.460616	884	322	1148	316	1037	34.533	1
1759	1614777640.472064	878	329	1147	318	1037	34.533	1
1760	1614777640.4831939	878	329	1146	320	1038	34.567	1
1761	1614777640.493971	878	329	1145	323	1038	34.567	1
1762	1614777640.505545	878	329	1144	325	1038	34.567	1
1763	1614777640.516513	874	336	1143	327	1038	34.567	1
1764	1614777640.5272222	874	336	1143	329	1039	34.6	1
1765	1614777640.540517	874	336	1142	331	1039	34.6	1
1766	1614777640.549788	874	336	1141	333	1040	34.633	1
1767	1614777640.560715	882	340	1140	336	1040	34.633	1
1768	1614777640.5721538	882	340	1137	343	1041	34.667	1
1769	1614777640.583191	882	340	1135	349	1042	34.7	1
1770	1614777640.5939221	882	340	1132	356	1042	34.7	1
1771	1614777640.605439	889	343	1130	362	1042	34.7	1
1772	1614777640.616616	889	343	1127	367	1042	34.7	1
1773	1614777640.627198	889	343	1125	373	1042	34.7	1
1774	1614777640.638754	889	343	1123	378	1042	34.7	1
1775	1614777640.649977	897	347	1121	383	1042	34.7	1
1776	1614777640.6603801	897	347	1118	389	1043	34.733000000000004	1
1777	1614777640.672062	897	347	1115	394	1043	34.733000000000004	1
1778	1614777640.683135	897	347	1112	398	1043	34.733000000000004	1
1779	1614777640.6938438	904	350	1110	403	1044	34.766999999999996	1
1780	1614777640.70535	904	350	1108	407	1044	34.766999999999996	1
1781	1614777640.716326	904	350	1105	411	1044	34.766999999999996	1
1782	1614777640.7270858	904	350	1104	415	1045	34.8	1
1783	1614777640.73875	904	350	1102	419	1045	34.8	1
1784	1614777640.749825	912	354	1100	422	1045	34.8	1
1785	1614777640.760527	912	354	1098	426	1046	34.833	1
1786	1614777640.771934	912	354	1096	429	1046	34.833	1
1787	1614777640.7829869	912	354	1094	432	1046	34.833	1
1788	1614777640.794067	919	357	1093	435	1047	34.867	1
1789	1614777640.805372	919	357	1094	437	1047	34.867	1
1790	1614777640.8162289	919	357	1097	438	1047	34.867	1
1791	1614777640.827235	919	357	1101	437	1048	34.9	1
1792	1614777640.838712	927	361	1105	437	1048	34.9	1
1793	1614777640.8496199	927	361	1108	436	1048	34.9	1
1794	1614777640.860151	927	361	1111	436	1049	34.933	1
1795	1614777640.871974	927	361	1114	435	1049	34.933	1
1796	1614777640.8830152	934	365	1117	435	1050	34.967	1
1797	1614777640.893563	934	365	1119	436	1050	34.967	1
1798	1614777640.906432	934	365	1121	436	1050	34.967	1
1799	1614777640.916269	934	365	1123	435	1050	34.967	1
1800	1614777640.926727	941	369	1125	435	1051	35.0	1
1801	1614777640.938388	941	369	1127	434	1052	35.033	1
1802	1614777640.949616	941	369	1128	434	1052	35.033	1
1803	1614777640.960332	941	369	1130	433	1053	35.067	1
1804	1614777640.971847	948	374	1132	434	1053	35.067	1
1805	1614777640.983012	948	374	1134	434	1053	35.067	1
1806	1614777640.994086	948	374	1136	434	1053	35.067	1
1807	1614777641.00494	948	374	1138	434	1054	35.1	1
1808	1614777641.016148	956	378	1139	435	1054	35.1	1
1809	1614777641.0269651	956	378	1140	435	1054	35.1	1
1810	1614777641.0383189	956	378	1141	435	1054	35.1	1
1811	1614777641.04959	956	378	1142	434	1054	35.1	1
1812	1614777641.060321	963	382	1143	433	1055	35.133	1
1813	1614777641.071902	963	382	1143	432	1055	35.133	1
1814	1614777641.08304	963	382	1144	432	1055	35.133	1
1815	1614777641.093468	963	382	1147	433	1055	35.133	1
1816	1614777641.104986	963	382	1151	436	1056	35.167	1
1817	1614777641.11613	970	386	1154	438	1056	35.167	1
1818	1614777641.126761	970	386	1156	440	1057	35.2	1
1819	1614777641.138164	970	386	1159	442	1057	35.2	1
1820	1614777641.14932	970	386	1161	444	1057	35.2	1
1821	1614777641.160074	977	390	1163	445	1058	35.233000000000004	1
1822	1614777641.171771	977	390	1164	447	1058	35.233000000000004	1
1823	1614777641.183151	977	390	1166	448	1058	35.233000000000004	1
1824	1614777641.193413	977	390	1169	449	1059	35.266999999999996	1
1825	1614777641.2050529	984	394	1170	450	1059	35.266999999999996	1
1826	1614777641.216059	984	394	1172	450	1059	35.266999999999996	1
1827	1614777641.227043	984	394	1173	452	1060	35.3	1
1828	1614777641.238395	984	394	1174	454	1060	35.3	1
1829	1614777641.24929	992	399	1175	456	1060	35.3	1
1830	1614777641.26006	992	399	1175	458	1061	35.333	1
1831	1614777641.271574	992	399	1176	459	1061	35.333	1
1832	1614777641.282501	992	399	1177	461	1061	35.333	1
1833	1614777641.293036	992	399	1178	462	1062	35.367	1
1834	1614777641.3049278	993	404	1179	463	1063	35.4	1
1835	1614777641.316027	993	404	1180	465	1063	35.4	1
1836	1614777641.326299	993	404	1180	466	1063	35.4	1
1837	1614777641.338331	993	404	1181	467	1064	35.433	1
1838	1614777641.349247	986	400	1181	468	1064	35.433	1
1839	1614777641.359718	986	400	1181	468	1064	35.433	1
1840	1614777641.371673	986	400	1181	469	1065	35.467	1
1841	1614777641.382567	986	400	1181	470	1065	35.467	1
1842	1614777641.3929589	979	396	1182	471	1065	35.467	1
1843	1614777641.404778	979	396	1183	472	1066	35.5	1
1844	1614777641.415797	979	396	1183	472	1066	35.5	1
1845	1614777641.426606	979	396	1184	472	1066	35.5	1
1846	1614777641.438496	971	391	1184	472	1066	35.5	1
1847	1614777641.449168	971	391	1185	472	1066	35.5	1
1848	1614777641.45975	971	391	1185	473	1067	35.533	1
1849	1614777641.47137	971	391	1185	473	1067	35.533	1
1850	1614777641.4828038	971	391	1186	474	1067	35.533	1
1851	1614777641.493314	964	387	1186	475	1068	35.567	1
1852	1614777641.504714	964	387	1187	476	1068	35.567	1
1853	1614777641.515702	964	387	1188	476	1068	35.567	1
1854	1614777641.52629	964	387	1188	476	1069	35.6	1
1855	1614777641.538195	957	382	1188	476	1069	35.6	1
1856	1614777641.5492609	957	382	1188	476	1069	35.6	1
1857	1614777641.559571	957	382	1188	477	1070	35.633	1
1858	1614777641.5714731	957	382	1188	477	1070	35.633	1
1859	1614777641.582602	950	378	1188	478	1070	35.633	1
1860	1614777641.592848	950	378	1187	479	1071	35.667	1
1861	1614777641.604834	950	378	1187	479	1071	35.667	1
1862	1614777641.615782	950	378	1187	479	1071	35.667	1
1863	1614777641.626145	942	375	1187	479	1072	35.7	1
1864	1614777641.638072	942	375	1186	479	1073	35.733000000000004	1
1865	1614777641.649303	942	375	1186	479	1073	35.733000000000004	1
1866	1614777641.65965	942	375	1185	479	1074	35.766999999999996	1
1867	1614777641.671482	935	370	1185	479	1074	35.766999999999996	1
1868	1614777641.682394	935	370	1184	479	1074	35.766999999999996	1
1869	1614777641.692805	935	370	1183	479	1074	35.766999999999996	1
1870	1614777641.704646	935	370	1182	479	1075	35.8	1
1871	1614777641.7156632	928	366	1180	478	1075	35.8	1
1872	1614777641.726165	928	366	1179	478	1075	35.8	1
1873	1614777641.737957	928	366	1177	477	1076	35.833	1
1874	1614777641.749005	928	366	1176	475	1076	35.833	1
1875	1614777641.759463	928	366	1174	473	1076	35.833	1
1876	1614777641.7713661	921	362	1172	472	1077	35.867	1
1877	1614777641.78229	921	362	1170	471	1077	35.867	1
1878	1614777641.792781	921	362	1167	469	1077	35.867	1
1879	1614777641.8044882	921	362	1165	468	1078	35.9	1
1880	1614777641.815726	913	358	1163	466	1078	35.9	1
1881	1614777641.825986	913	358	1160	464	1078	35.9	1
1882	1614777641.83771	913	358	1158	462	1078	35.9	1
1883	1614777641.8489358	913	358	1155	461	1078	35.9	1
1884	1614777641.859354	906	355	1153	459	1078	35.9	1
1885	1614777641.871164	906	355	1150	458	1079	35.933	1
1886	1614777641.882566	906	355	1148	456	1079	35.933	1
1887	1614777641.892806	906	355	1145	455	1080	35.967	1
1888	1614777641.90448	898	351	1144	454	1080	35.967	1
1889	1614777641.915364	898	351	1142	454	1080	35.967	1
1890	1614777641.926098	898	351	1140	453	1081	36.0	1
1891	1614777641.9377859	898	351	1137	451	1081	36.0	1
1892	1614777641.9487028	891	348	1135	450	1081	36.0	1
1893	1614777641.959525	891	348	1132	449	1082	36.033	1
1894	1614777641.971034	891	348	1130	448	1082	36.033	1
1895	1614777641.982437	891	348	1128	447	1082	36.033	1
1896	1614777641.992642	883	344	1126	446	1083	36.067	1
1897	1614777642.0043712	883	344	1125	445	1084	36.1	1
1898	1614777642.016159	883	344	1123	443	1084	36.1	1
1899	1614777642.0261	883	344	1122	442	1084	36.1	1
1900	1614777642.0378551	876	340	1120	440	1084	36.1	1
1901	1614777642.048717	876	340	1117	439	1085	36.133	1
1902	1614777642.060586	876	340	1115	437	1085	36.133	1
1903	1614777642.071188	876	340	1114	436	1086	36.167	1
1904	1614777642.082161	868	343	1115	435	1086	36.167	1
1905	1614777642.092625	868	343	1116	433	1086	36.167	1
1906	1614777642.106408	868	343	1116	430	1087	36.2	1
1907	1614777642.115445	868	343	1115	428	1087	36.2	1
1908	1614777642.125818	864	350	1115	426	1087	36.2	1
1909	1614777642.137548	864	350	1115	426	1088	36.233000000000004	1
1910	1614777642.148593	864	350	1115	425	1088	36.233000000000004	1
1911	1614777642.159076	864	350	1114	425	1088	36.233000000000004	1
1912	1614777642.171136	859	357	1114	424	1089	36.266999999999996	1
1913	1614777642.182283	859	357	1114	423	1089	36.266999999999996	1
1914	1614777642.192376	859	357	1113	421	1089	36.266999999999996	1
1915	1614777642.2041519	859	357	1112	419	1090	36.3	1
1916	1614777642.2152698	859	357	1111	418	1090	36.3	1
1917	1614777642.225938	853	364	1109	416	1090	36.3	1
1918	1614777642.237621	853	364	1108	414	1090	36.3	1
1919	1614777642.248652	853	364	1108	412	1090	36.3	1
1920	1614777642.25907	853	364	1107	411	1091	36.333	1
1921	1614777642.27116	848	370	1105	410	1091	36.333	1
1922	1614777642.282001	848	370	1103	409	1091	36.333	1
1923	1614777642.292502	848	370	1102	407	1092	36.367	1
1924	1614777642.304242	848	370	1101	406	1092	36.367	1
1925	1614777642.315127	844	377	1100	406	1092	36.367	1
1926	1614777642.325665	844	377	1099	406	1093	36.4	1
1927	1614777642.337922	844	377	1098	405	1093	36.4	1
1928	1614777642.348473	844	377	1097	404	1093	36.4	1
1929	1614777642.358976	841	385	1095	404	1094	36.433	1
1930	1614777642.37069	841	385	1094	404	1095	36.467	1
1931	1614777642.3818018	841	385	1093	406	1095	36.467	1
1932	1614777642.392357	841	385	1092	411	1095	36.467	1
1933	1614777642.404183	838	393	1090	417	1096	36.5	1
1934	1614777642.4152038	838	393	1088	424	1096	36.5	1
1935	1614777642.4256651	838	393	1086	429	1096	36.5	1
1936	1614777642.437376	838	393	1085	433	1097	36.533	1
1937	1614777642.448518	838	393	1083	436	1097	36.533	1
1938	1614777642.459337	843	400	1081	439	1097	36.533	1
1939	1614777642.470735	843	400	1079	442	1098	36.567	1
1940	1614777642.4816961	843	400	1077	445	1098	36.567	1
1941	1614777642.4922152	843	400	1076	449	1098	36.567	1
1942	1614777642.504318	850	403	1074	452	1099	36.6	1
1943	1614777642.515114	850	403	1073	456	1099	36.6	1
1944	1614777642.525474	850	403	1071	459	1099	36.6	1
1945	1614777642.537383	850	403	1070	462	1100	36.633	1
1946	1614777642.548575	858	406	1068	465	1100	36.633	1
1947	1614777642.55885	858	406	1067	467	1100	36.633	1
1948	1614777642.570674	858	406	1065	469	1101	36.667	1
1949	1614777642.581756	858	406	1064	471	1101	36.667	1
1950	1614777642.592237	857	413	1062	474	1101	36.667	1
1951	1614777642.604006	857	413	1061	476	1102	36.7	1
1952	1614777642.615014	857	413	1060	478	1102	36.7	1
1953	1614777642.625684	857	413	1059	480	1102	36.7	1
1954	1614777642.637434	850	419	1058	481	1102	36.7	1
1955	1614777642.648493	850	419	1057	484	1102	36.7	1
1956	1614777642.65881	850	419	1055	486	1102	36.7	1
1957	1614777642.670668	850	419	1054	488	1103	36.733000000000004	1
1958	1614777642.681953	843	424	1053	490	1103	36.733000000000004	1
1959	1614777642.6920419	843	424	1052	492	1103	36.733000000000004	1
1960	1614777642.7038279	843	424	1052	494	1104	36.766999999999996	1
1961	1614777642.715063	843	424	1051	496	1105	36.8	1
1962	1614777642.72537	836	427	1051	497	1106	36.833	1
1963	1614777642.7371721	836	427	1052	498	1106	36.833	1
1964	1614777642.748076	836	427	1054	498	1106	36.833	1
1965	1614777642.758507	836	427	1058	499	1106	36.833	1
1966	1614777642.770623	828	431	1062	499	1107	36.867	1
1967	1614777642.7816231	828	431	1065	499	1107	36.867	1
1968	1614777642.792063	828	431	1068	500	1107	36.867	1
1969	1614777642.804111	828	431	1071	500	1108	36.9	1
1970	1614777642.8148859	820	434	1073	500	1108	36.9	1
